company_id,company_name,industry,date,a_ticker,h_ticker,a_close,h_close,fx_cnh_per_hkd,a_premium_pct,premium_change_pp,change_z,premium_percentile,comparability_score,comparability_label,analysis_status,comparability_reasons,a_contribution_pp,h_contribution_pp,fx_contribution_pp,data_source,industry_common_change_pp,company_residual_pp,driver_market,severity_score,anomaly_level
AH_300748_06680,金力永磁,有色与材料,2026-08-05,300748.SZ,06680.HK,68.2582043617402,40.04199361305867,0.9129743814323732,86.71558776954953,0.9995488259616678,0.45555667701544383,0.9246031746031746,100,高,可分析,未发现明显机械价格问题,1.4577878497655448,-0.5490003010723683,0.09076127726849137,demo_full_universe,0.40595596080414964,0.5935928651575182,A股,37.5,低
AH_600026_01138,中远海能,交通运输,2026-08-05,600026.SS,01138.HK,10.92086297830016,7.084375003213822,0.9129743814323732,68.84835153368267,-0.9674718567300431,-0.6987782957699954,0.8452380952380952,100,高,可分析,未发现明显机械价格问题,-0.035847403195553795,-1.0141564074506562,0.08253195391616686,demo_full_universe,0.011917869902092093,-0.9793897266321352,H股,37.5,低
AH_601390_00390,中国中铁,建筑工程,2026-08-05,601390.SS,00390.HK,53.28584840197821,36.70882044116679,0.9129743814323732,58.994779264829944,1.5548977716083314,0.847032037803041,0.873015873015873,100,高,可分析,未发现明显机械价格问题,-1.758534784487755,3.2363151095061,0.07711744658998636,demo_full_universe,1.2964269093673764,0.25847086224095506,H股,37.5,低
AH_688337_00537,普源精电,综合,2026-08-05,688337.SS,00537.HK,30.427797561777563,15.621726705341334,0.9129743814323732,113.34520739632761,-0.4503951865711713,-0.47421316373363137,0.9325396825396826,100,高,可分析,未发现明显机械价格问题,-2.5008819617338247,1.946391369665065,0.10409540549758844,demo_full_universe,-0.005874849677844907,-0.4445203368933264,A股,37.5,低
AH_600871_01033,石化油服,能源电力,2026-08-05,600871.SS,01033.HK,32.14215034328828,16.343019116270874,0.9129743814323732,115.41902121974456,-0.1741726667142416,-0.2729020412521885,0.9841269841269841,100,高,可分析,未发现明显机械价格问题,-0.6969920946182905,0.41778232526389775,0.10503710264015116,demo_full_universe,0.104199264083352,-0.2783719307975936,A股,37.4,低
AH_600276_01276,恒瑞医药,医药医疗,2026-08-05,600276.SS,01276.HK,10.121770121256164,7.650576090888416,0.9129743814323732,44.911796200770304,0.8466614098909133,0.409438147130363,0.9285714285714286,100,高,可分析,未发现明显机械价格问题,-1.003438066548842,1.7796753101620695,0.07042416627768588,demo_full_universe,0.23563111295013428,0.611030296940779,H股,37.3,低
AH_002865_02865,钧达股份,综合,2026-08-05,002865.SZ,02865.HK,33.79592624719472,16.33704015020917,0.9129743814323732,126.5856417807259,-0.21324442061931848,-0.3650073786064484,0.9642857142857143,100,高,可分析,未发现明显机械价格问题,-1.135843743731802,0.8121099007616644,0.1104894223508192,demo_full_universe,-0.005874849677844907,-0.20736957094147357,A股,37.1,低
AH_601328_03328,交通银行,银行,2026-08-05,601328.SS,03328.HK,24.47233828146605,14.296111400392222,0.9129743814323732,87.49899853516958,0.021273034684639924,-0.13992537921085477,0.9841269841269841,100,高,可分析,未发现明显机械价格问题,-2.8509437900118875,2.7808321675784407,0.09138465711808645,demo_full_universe,-0.504429496890964,0.5257025315756039,A股,37.1,低
AH_601828_01528,美凯龙,消费,2026-08-05,601828.SS,01528.HK,20.80978693326244,12.136909629113369,0.9129743814323732,87.80230755934029,-0.6159541009188274,-0.40931755092650346,0.9285714285714286,100,高,可分析,未发现明显机械价格问题,-0.5428585538419691,-0.16477989172135446,0.09168434464449622,demo_full_universe,-0.11753509257742678,-0.4984190083414006,A股,37.0,低
AH_601127_09927,赛力斯,汽车与装备,2026-08-05,601127.SS,09927.HK,42.43552705594389,20.898807438306765,0.9129743814323732,122.40753923021205,-0.2161907186861356,-0.23804299748897506,0.9365079365079365,100,高,可分析,未发现明显机械价格问题,-2.5660952052108996,2.241448970542791,0.1084555159819729,demo_full_universe,0.5243703677028932,-0.7405610863890288,A股,36.7,低
AH_601326_03369,秦港股份,交通运输,2026-08-05,601326.SS,03369.HK,26.060346969799937,15.024264829705444,0.9129743814323732,89.98896299830086,-0.20229582749645658,-0.2823251306113574,0.9682539682539683,100,高,可分析,未发现明显机械价格问题,1.2871168362938619,-1.5820628536347527,0.0926501898444343,demo_full_universe,0.011917869902092093,-0.21421369739854867,H股,36.7,低
AH_601811_00811,新华文轩,综合,2026-08-05,601811.SS,00811.HK,10.45165913344932,5.7127600644818735,0.9129743814323732,100.39213028420826,0.682105491480101,0.31809360273322385,0.9246031746031746,100,高,可分析,未发现明显机械价格问题,-1.2712066388794294,1.8558069622437732,0.09750516811575712,demo_full_universe,-0.005874849677844907,0.6879803411579459,H股,36.7,低
AH_688347_01347,华虹宏力,科技电子,2026-08-05,688347.SS,01347.HK,36.26613147461923,26.295922944654592,0.9129743814323732,51.06164929889743,-0.0750432675435917,-0.20457415818541055,0.9722222222222222,100,高,可分析,未发现明显机械价格问题,0.01707466375563745,-0.16576318640075507,0.07364525510152593,demo_full_universe,0.3104103425384608,-0.3854536100820525,H股,36.7,低
AH_688796_02315,百奥赛图,综合,2026-08-05,688796.SS,02315.HK,8.029998228379785,4.59924181139857,0.9129743814323732,91.23642419171931,-1.9067201464414865,-0.9428287240791802,0.7063492063492064,100,高,可分析,未发现明显机械价格问题,-1.7393188151127295,-0.2610739343174207,0.0936726029886638,demo_full_universe,-0.005874849677844907,-1.9008452967636416,A股,36.7,低
AH_002881_03268,美格智能,科技电子,2026-08-05,002881.SZ,03268.HK,38.90228605280208,23.065851805772677,0.9129743814323732,84.73408521897437,0.579144220731024,0.21944928203291916,0.9761904761904762,100,高,可分析,未发现明显机械价格问题,0.9220431977739784,-0.4327967798725136,0.08989780282955924,demo_full_universe,0.3104103425384608,0.2687338781925632,A股,36.6,低
AH_600999_06099,招商证券,证券与金融,2026-08-05,600999.SS,06099.HK,67.62224472497624,35.6246783648911,0.9129743814323732,107.91223161086165,0.9361315447953729,0.2738022789130966,0.9404761904761905,100,高,可分析,未发现明显机械价格问题,-1.3695905455811896,2.2046133455068144,0.10110874486974808,demo_full_universe,0.34817525856095166,0.5879562862344212,H股,36.6,低
AH_000921_00921,海信家电,消费,2026-08-05,000921.SZ,00921.HK,43.53404039198557,23.00585418416185,0.9129743814323732,107.26788790828073,-0.39503341533935554,-0.41478456187831964,0.9325396825396826,100,高,可分析,未发现明显机械价格问题,-0.6757885470353031,0.17963709087489121,0.10111804082105635,demo_full_universe,-0.11753509257742678,-0.27749832276192876,A股,36.5,低
AH_002399_09989,海普瑞,综合,2026-08-05,002399.SZ,09989.HK,40.44453851736613,20.12237661747461,0.9129743814323732,120.1516881639312,0.7191625532873616,0.137674549089133,0.9523809523809523,100,高,可分析,未发现明显机械价格问题,-1.7391243749906664,2.3511594949824115,0.10712743329561647,demo_full_universe,-0.005874849677844907,0.7250374029652065,H股,36.5,低
AH_600036_03968,招商银行,银行,2026-08-05,600036.SS,03968.HK,19.712833916363174,10.7376218755105,0.9129743814323732,101.08624553674494,0.45502468092033155,0.0727648993530482,0.9484126984126984,100,高,可分析,未发现明显机械价格问题,-2.717161270035502,3.0742847003761917,0.09790125057964143,demo_full_universe,-0.504429496890964,0.9594541778112955,H股,36.5,低
AH_600547_01787,山东黄金,有色与材料,2026-08-05,600547.SS,01787.HK,9.66504370729798,7.262258329165606,0.9129743814323732,45.771807156190825,0.7377854087064151,0.4199358480009709,0.9246031746031746,100,高,可分析,未发现明显机械价格问题,1.2442459240389365,-0.577329784896604,0.07086926956408253,demo_full_universe,0.40595596080414964,0.33182944790226543,A股,36.4,低
AH_601111_00753,中国国航,交通运输,2026-08-05,601111.SS,00753.HK,37.61638418201159,19.426321252532,0.9129743814323732,112.09375923658436,0.9231104973347186,0.23578182122625826,0.9166666666666666,100,高,可分析,未发现明显机械价格问题,-0.07315126182213305,0.8931129344845132,0.10314882467233843,demo_full_universe,0.011917869902092093,0.9111926274326265,H股,36.4,低
AH_000063_00763,中兴通讯,科技电子,2026-08-05,000063.SZ,00763.HK,35.257045174590154,16.156850956671356,0.9129743814323732,139.01799676587063,0.6175621364315873,0.04744703324217645,1.0,100,高,可分析,未发现明显机械价格问题,1.926697919428193,-1.425482783627288,0.11634700063068237,demo_full_universe,0.3104103425384608,0.3071517938931265,A股,36.3,低
AH_002487_01081,大金重工,综合,2026-08-05,002487.SZ,01081.HK,69.5336497673944,44.96559334352992,0.9129743814323732,69.37765119029089,0.24170465234605842,-0.08741040848666111,0.996031746031746,100,高,可分析,未发现明显机械价格问题,-1.4642373807300757,1.6234456881092854,0.08249634496684877,demo_full_universe,-0.005874849677844907,0.24757950202390333,H股,36.3,低
AH_688249_02249,晶合集成,综合,2026-08-05,688249.SS,02249.HK,72.2981200147367,49.46086812416837,0.9129743814323732,60.10565752375088,0.48467450167111537,0.1777160312014919,0.9563492063492064,100,高,可分析,未发现明显机械价格问题,-1.2286963525296777,1.6354529946356777,0.07791785956511532,demo_full_universe,-0.005874849677844907,0.49054935134896027,H股,36.2,低
AH_601766_01766,中国中车,汽车与装备,2026-08-05,601766.SS,01766.HK,83.10779417500439,38.92496706599566,0.9129743814323732,133.8594428002169,-0.10086832851445138,-0.21836082942748555,0.9285714285714286,100,高,可分析,未发现明显机械价格问题,-2.058483643695548,1.8436070708091041,0.11400824437199238,demo_full_universe,0.5243703677028932,-0.6252386962173446,A股,35.8,低
AH_600012_00995,皖通高速,交通运输,2026-08-05,600012.SS,00995.HK,6.846604763146276,4.431435137669332,0.9129743814323732,69.22801867729032,0.43311441351244184,0.10037853458193663,0.9642857142857143,100,高,可分析,未发现明显机械价格问题,1.7887243466981317,-1.4379867855305548,0.08237685234486491,demo_full_universe,0.011917869902092093,0.42119654361034975,A股,35.7,低
AH_601088_01088,中国神华,能源电力,2026-08-05,601088.SS,01088.HK,26.52227967000304,14.849633605868398,0.9129743814323732,95.63048018516712,0.49327017403862783,0.0116279058728431,0.9841269841269841,100,高,可分析,未发现明显机械价格问题,-1.4644955616783928,1.862535174332405,0.09523056138461546,demo_full_universe,0.104199264083352,0.3890709099552758,H股,35.7,低
AH_601728_00728,中国电信,科技电子,2026-08-05,601728.SS,00728.HK,92.14980770081084,54.70912369168898,0.9129743814323732,84.49138179101439,0.4289192072808845,0.038373833965009485,1.0,100,高,可分析,未发现明显机械价格问题,0.40312584812267244,-0.06402260494333707,0.08981596410154917,demo_full_universe,0.3104103425384608,0.11850886474242373,A股,35.7,低
AH_002352_06936,顺丰控股,综合,2026-08-05,002352.SZ,06936.HK,35.16160001401104,30.50590581977963,0.9129743814323732,26.24846689417808,-1.0418571947039759,-0.7470834975251434,0.7857142857142857,100,高,可分析,未发现明显机械价格问题,-0.5391908829626887,-0.5644531735468264,0.061786861805539196,demo_full_universe,-0.005874849677844907,-1.035982345026131,H股,35.6,低
AH_000488_01812,ST晨鸣,综合,2026-08-05,000488.SZ,01812.HK,58.31500423615455,38.40009925185244,0.9129743814323732,66.33719496693051,-1.0874871080687711,-0.6740414532749242,0.7936507936507936,100,高,可分析,未发现明显机械价格问题,-1.6225588750753228,0.4537341122563892,0.08133765475016237,demo_full_universe,-0.005874849677844907,-1.0816122583909262,A股,35.5,低
AH_600690_06690,海尔智家,消费,2026-08-05,600690.SS,06690.HK,61.16272533737487,36.52562592524865,0.9129743814323732,83.41319265176863,-0.11753509257742678,-0.17961506081240414,0.9761904761904762,100,高,可分析,未发现明显机械价格问题,1.287747888487748,-1.4947074825644318,0.0894245014992568,demo_full_universe,-0.11753509257742678,0.0,H股,35.5,低
AH_603906_02465,龙蟠科技,科技电子,2026-08-05,603906.SS,02465.HK,51.17670041619262,29.31421635911801,0.9129743814323732,91.22091920267835,-0.023183625997305057,-0.20532469890236935,0.9444444444444444,100,高,可分析,未发现明显机械价格问题,-0.26177315721731986,0.1453834038930708,0.093206127326944,demo_full_universe,0.3104103425384608,-0.33359396853576584,A股,35.5,低
AH_600860_00187,京城股份,综合,2026-08-05,600860.SS,00187.HK,30.04252211001788,20.30146157348302,0.9129743814323732,62.08786166181084,-0.7842367478610299,-0.4860740162456697,0.8531746031746031,100,高,可分析,未发现明显机械价格问题,-0.8760597660737209,0.012630747290620784,0.0791922709220702,demo_full_universe,-0.005874849677844907,-0.778361898183185,A股,35.4,低
AH_688279_01304,峰岹科技,科技电子,2026-08-05,688279.SS,01304.HK,12.554286303819891,7.259778156810246,0.9129743814323732,89.41313302469824,0.3104103425384608,-0.07196276688678237,0.996031746031746,100,高,可分析,未发现明显机械价格问题,-0.6563925555217646,0.874558965790205,0.09224393227002044,demo_full_universe,0.3104103425384608,0.0,H股,35.4,低
AH_688009_03969,中国通号,综合,2026-08-05,688009.SS,03969.HK,7.01944014258406,4.946997902100022,0.9129743814323732,55.4183012179664,-1.0233526354093385,-0.7110281451366807,0.7857142857142857,100,高,可分析,未发现明显机械价格问题,-2.268417730595987,1.1690638842124,0.07600121097424879,demo_full_universe,-0.005874849677844907,-1.0174777857314936,A股,35.3,低
AH_600775_00553,南京熊猫,综合,2026-08-05,600775.SS,00553.HK,75.62062394452425,59.31999291462082,0.9129743814323732,39.630590529502975,-0.12198041374629298,-0.21232988799963246,0.9523809523809523,100,高,可分析,未发现明显机械价格问题,-1.1354958499125043,0.9454295782428849,0.0680858579233264,demo_full_universe,-0.005874849677844907,-0.11610556406844807,A股,35.2,低
AH_601005_01053,重庆钢铁,有色与材料,2026-08-05,601005.SS,01053.HK,4.975641373831226,2.964164198196761,0.9129743814323732,83.8604089718759,-0.29819104330843516,-0.24737829477429127,0.9007936507936508,100,高,可分析,未发现明显机械价格问题,-2.1309583058845525,1.7430799654654716,0.08968729711064564,demo_full_universe,0.40595596080414964,-0.7041470041125848,A股,35.2,低
AH_601333_00525,广深铁路,交通运输,2026-08-05,601333.SS,00525.HK,27.419538594644337,17.329151407931086,0.9129743814323732,73.31025248887416,-0.44257770530504104,-0.32191086946254,0.9047619047619048,100,高,可分析,未发现明显机械价格问题,1.1707739788605427,-1.697931355189051,0.08457967102346704,demo_full_universe,0.011917869902092093,-0.45449557520713313,H股,35.2,低
AH_601588_00588,北辰实业,房地产与公用,2026-08-05,601588.SS,00588.HK,19.829171466203213,13.15523283432597,0.9129743814323732,65.100138650276,1.2685376684516712,0.6617273689906146,0.8095238095238095,100,高,可分析,未发现明显机械价格问题,0.7574266355249731,0.43095113439028526,0.08015989853641277,demo_full_universe,0.44458534191284116,0.82395232653883,A股,35.2,低
AH_603296_03296,华勤技术,综合,2026-08-05,603296.SS,03296.HK,18.12860430383077,10.757656622902775,0.9129743814323732,84.58147014367667,-0.3958324324709963,-0.3148492064100768,0.9087301587301587,100,高,可分析,未发现明显机械价格问题,-0.44278649969024286,-0.04310682551406586,0.09006089273331241,demo_full_universe,-0.005874849677844907,-0.3899575827931514,A股,35.1,低
AH_000898_00347,鞍钢股份,综合,2026-08-05,000898.SZ,00347.HK,36.66217438244663,28.66072432161688,0.9129743814323732,40.11107519959178,0.7731947726298429,0.45567175856601816,0.8492063492063492,100,高,可分析,未发现明显机械价格问题,-0.7789245951299648,1.4840174813093583,0.06810188645044946,demo_full_universe,-0.005874849677844907,0.7790696223076878,H股,35.0,低
AH_300450_00470,先导智能,汽车与装备,2026-08-05,300450.SZ,00470.HK,61.5253731453446,33.01470487036017,0.9129743814323732,104.12126252496586,0.8340088643783048,0.11385551321667968,0.9523809523809523,100,高,可分析,未发现明显机械价格问题,-1.2286111209805408,1.9633342738516408,0.09928571150720462,demo_full_universe,0.5243703677028932,0.30963849667541155,H股,35.0,低
AH_300568_06067,星源材质,综合,2026-08-05,300568.SZ,06067.HK,19.94570676187368,15.13599126469008,0.9129743814323732,44.33776303244124,0.15253253832759128,-0.07340763255886644,0.9722222222222222,100,高,可分析,未发现明显机械价格问题,-0.9188205270900577,1.001039967800023,0.0703130976176259,demo_full_universe,-0.005874849677844907,0.1584073880054362,H股,35.0,低
AH_688062_02493,迈威生物-U,医药医疗,2026-08-05,688062.SS,02493.HK,22.866711037768,12.814484118438234,0.9129743814323732,95.45374013817187,0.049060732573394716,-0.09175349407064248,0.9682539682539683,100,高,可分析,未发现明显机械价格问题,0.2208191086942056,-0.2670099649523247,0.09525158883151381,demo_full_universe,0.23563111295013428,-0.18657038037673956,H股,35.0,低
AH_688185_06185,康希诺,医药医疗,2026-08-05,688185.SS,06185.HK,57.487081150823705,33.0649120734476,0.9129743814323732,90.43391462743753,0.6260521534036201,0.16500798441854475,0.9365079365079365,100,高,可分析,未发现明显机械价格问题,-1.2086032419832715,1.741990224442856,0.09266517094403544,demo_full_universe,0.23563111295013428,0.3904210404534858,H股,35.0,低
AH_600685_00317,中船防务,综合,2026-08-05,600685.SS,00317.HK,47.48520097099776,32.91870931847201,0.9129743814323732,57.99992843671635,0.951416861269692,0.5701970671926249,0.19047619047619047,100,高,可分析,未发现明显机械价格问题,0.889988461500708,-0.015348348113813396,0.0767767478827975,demo_full_universe,-0.005874849677844907,0.957291710947537,A股,34.9,低
AH_003021_02692,兆威机电,综合,2026-08-05,003021.SZ,02692.HK,10.736875124236914,6.393363509839835,0.9129743814323732,83.94581558671592,0.34437642229828214,0.05703918597049747,0.9563492063492064,100,高,可分析,未发现明显机械价格问题,0.5523930985854667,-0.2975874024251605,0.08957072613797597,demo_full_universe,-0.005874849677844907,0.35025127197612704,A股,34.8,低
AH_600031_06031,三一重工,汽车与装备,2026-08-05,600031.SS,06031.HK,12.252278648465408,7.173370422844169,0.9129743814323732,87.08329757746147,0.6562369857077925,0.2027983802906077,0.9444444444444444,100,高,可分析,未发现明显机械价格问题,-1.641607438969281,2.2068190152887723,0.09102540938830117,demo_full_universe,0.5243703677028932,0.1318666180048993,H股,34.8,低
AH_601788_06178,光大证券,证券与金融,2026-08-05,601788.SS,06178.HK,6.0025607579724864,4.927658785697159,0.9129743814323732,33.42504130450272,-1.3417967798196315,-0.9518423934013434,0.32936507936507936,100,高,可分析,未发现明显机械价格问题,-1.7412785983515928,0.3341234574064084,0.06535836112555297,demo_full_universe,0.34817525856095166,-1.6899720383805832,A股,34.7,低
AH_002475_02475,立讯精密,综合,2026-08-05,002475.SZ,02475.HK,62.12479876156352,40.51714199050045,0.9129743814323732,67.94520174556304,-0.07141439550203188,-0.26312376579112257,0.9285714285714286,100,高,可分析,未发现明显机械价格问题,-1.2981805747441584,1.144892102429182,0.08187407681294445,demo_full_universe,-0.005874849677844907,-0.06553954582418697,A股,34.5,低
AH_300661_03661,圣邦股份,综合,2026-08-05,300661.SZ,03661.HK,39.02524888362464,32.81828324273588,0.9129743814323732,30.24805040636327,1.3129581597943982,0.9366759790744593,0.6944444444444444,100,高,可分析,未发现明显机械价格问题,0.1352075762249374,1.1145882416445545,0.06316234192490633,demo_full_universe,-0.005874849677844907,1.3188330094722431,H股,34.4,低
AH_688385_01385,复旦微电,科技电子,2026-08-05,688385.SS,01385.HK,48.30082742368522,45.48580204950263,0.9129743814323732,16.31082129444634,0.15790164968858278,-0.007019834068789884,0.9722222222222222,100,高,可分析,未发现明显机械价格问题,-0.7666522071758038,0.8679023620157661,0.05665149484862061,demo_full_universe,0.3104103425384608,-0.152508692849878,H股,34.4,低
AH_300408_06951,三环集团,综合,2026-08-05,300408.SZ,06951.HK,57.26513727302584,34.81743681429798,0.9129743814323732,80.15027061578685,0.34381023423010504,0.012900637664720273,0.9523809523809523,100,高,可分析,未发现明显机械价格问题,-0.6041561465473677,0.8602452911056346,0.08772108967183812,demo_full_universe,-0.005874849677844907,0.34968508390794995,H股,34.3,低
AH_601319_01339,中国人保,保险,2026-08-05,601319.SS,01339.HK,26.33032580842347,18.51374839951906,0.9129743814323732,55.77698158977276,0.3668258534298232,0.06938343487857558,0.9682539682539683,100,高,可分析,未发现明显机械价格问题,0.3179396839363496,-0.02694961729208482,0.07583578678555843,demo_full_universe,0.3668258534298232,0.0,A股,34.3,低
AH_601607_02607,上海医药,医药医疗,2026-08-05,601607.SS,02607.HK,32.426731477788735,25.026999839465294,0.9129743814323732,41.91744809524207,-0.2474004189682475,-0.293139669996308,0.8849206349206349,100,高,可分析,未发现明显机械价格问题,-1.3101104549240112,0.9934788788377134,0.06923115711805039,demo_full_universe,0.23563111295013428,-0.4830315319183818,A股,34.3,低
AH_301377_01377,鼎泰高科,综合,2026-08-05,301377.SZ,01377.HK,39.76535605428562,19.86629856692969,0.9129743814323732,119.244812363757,0.4109074139582134,0.09644768825922646,0.9285714285714286,100,高,可分析,未发现明显机械价格问题,-0.2384018999588259,0.5425502126115708,0.10675910130546858,demo_full_universe,-0.005874849677844907,0.4167822636360583,H股,34.2,低
AH_601633_02333,长城汽车,汽车与装备,2026-08-05,601633.SS,02333.HK,35.31586785496204,25.43650544599584,0.9129743814323732,52.07360655533109,0.14105306048566746,-0.006604085535142629,0.9484126984126984,100,高,可分析,未发现明显机械价格问题,-0.5975370633115347,0.6645041084742722,0.07408601532292991,demo_full_universe,0.5243703677028932,-0.3833173072172258,H股,34.2,低
AH_002703_01057,浙江世宝,汽车与装备,2026-08-05,002703.SZ,01057.HK,60.87072236824652,45.52726461354061,0.9129743814323732,46.44626737698323,0.3643959865523101,0.15219309178193932,0.9325396825396826,100,高,可分析,未发现明显机械价格问题,0.1068092253303791,0.18629815770903826,0.07128860351289272,demo_full_universe,0.5243703677028932,-0.15997438115058316,H股,34.0,低
AH_600874_01065,创业环保,房地产与公用,2026-08-05,600874.SS,01065.HK,31.56298497290021,18.90067328282253,0.9129743814323732,82.91200168346373,0.44458534191284116,0.03817348183962028,0.9682539682539683,100,高,可分析,未发现明显机械价格问题,-1.065531843257067,1.4210741626840526,0.08904302248585576,demo_full_universe,0.44458534191284116,0.0,H股,34.0,低
AH_600600_00168,青岛啤酒,消费,2026-08-05,600600.SS,00168.HK,29.241597428782818,25.60094281972249,0.9129743814323732,25.108421061824338,-0.25430339169712113,-0.2697312247167591,0.9087301587301587,100,高,可分析,未发现明显机械价格问题,0.3467101068392573,-0.6620530772239981,0.06103957868761967,demo_full_universe,-0.11753509257742678,-0.13676829911969435,H股,33.9,低
AH_688630_09630,芯碁微装,科技电子,2026-08-05,688630.SS,09630.HK,39.960766439557,30.42523017881151,0.9129743814323732,43.86042720266013,-0.050366150893687234,-0.1763079434136769,0.9087301587301587,100,高,可分析,未发现明显机械价格问题,-2.035522412277736,1.9150246748794615,0.07013158650458706,demo_full_universe,0.3104103425384608,-0.360776493432148,A股,33.9,低
AH_600941_00941,中国移动,科技电子,2026-08-05,600941.SS,00941.HK,51.67649517732191,43.0001366400186,0.9129743814323732,31.6329530381813,0.5796314000939802,0.30077100394242473,0.8888888888888888,100,高,可分析,未发现明显机械价格问题,-0.22798222087539402,0.7435973285483234,0.06401629242105085,demo_full_universe,0.3104103425384608,0.2692210575555194,H股,33.8,低
AH_601456_01456,XD国联民,综合,2026-08-05,601456.SS,01456.HK,53.48404328509331,37.31735502134889,0.9129743814323732,56.98378144032048,-0.0800681089134585,-0.19982421244962764,0.9246031746031746,100,高,可分析,未发现明显机械价格问题,-0.0984840782643251,-0.05811693423886884,0.07653290358973545,demo_full_universe,-0.005874849677844907,-0.0741932592356136,A股,33.8,低
AH_605198_02218,安德利,综合,2026-08-05,605198.SS,02218.HK,59.09104941211258,32.85010131043658,0.9129743814323732,97.02729655534685,1.2964821958960897,0.6856966419375898,0.7301587301587301,100,高,可分析,未发现明显机械价格问题,0.8614939349905791,0.33927393984163484,0.09571432106387572,demo_full_universe,-0.005874849677844907,1.3023570455739346,A股,33.8,低
AH_601068_02068,中铝国际,有色与材料,2026-08-05,601068.SS,02068.HK,20.74177930343034,17.516918761631253,0.9129743814323732,29.696931719758048,0.8847631969248333,0.4413623127334902,0.8412698412698413,100,高,可分析,未发现明显机械价格问题,0.4877391820889982,0.33402591845474977,0.06299809638108538,demo_full_universe,0.40595596080414964,0.47880723612068365,A股,33.7,低
AH_001236_03678,弘业期货,证券与金融,2026-08-05,001236.SZ,03678.HK,74.20197323676365,47.2754889262762,0.9129743814323732,71.91779580101539,0.2865861137695589,0.036595333082119125,0.9523809523809523,100,高,可分析,未发现明显机械价格问题,-2.8998947955202374,3.1027543323675553,0.08372657692224077,demo_full_universe,0.34817525856095166,-0.06158914479139277,H股,33.6,低
AH_601077_03618,渝农商行,综合,2026-08-05,601077.SS,03618.HK,25.205230264311822,16.141434142342753,0.9129743814323732,71.03695639000453,0.11317822213223394,-0.10997144387244495,0.9325396825396826,100,高,可分析,未发现明显机械价格问题,-0.7843783092616926,0.8142209545190203,0.0833355768749063,demo_full_universe,-0.005874849677844907,0.11905307181007885,H股,33.6,低
AH_600029_01055,南方航空,交通运输,2026-08-05,600029.SS,01055.HK,12.565987691127832,9.932274200199108,0.9129743814323732,38.576420214708506,0.022278630717039505,-0.08990467042605914,0.9444444444444444,100,高,可分析,未发现明显机械价格问题,0.38573178453424245,-0.43098952145526087,0.06753636763805797,demo_full_universe,0.011917869902092093,0.010360760814947412,H股,33.5,低
AH_600988_06693,赤峰黄金,有色与材料,2026-08-05,600988.SS,06693.HK,50.20428985493889,27.86830347879008,0.9129743814323732,97.3202722071364,0.40595596080414964,0.17540387760847445,0.9285714285714286,100,高,可分析,未发现明显机械价格问题,0.5326694445783341,-0.22278784273233518,0.09607435895815068,demo_full_universe,0.40595596080414964,0.0,A股,33.5,低
AH_601963_01963,重庆银行,银行,2026-08-05,601963.SS,01963.HK,65.76602546840383,48.359582747433215,0.9129743814323732,48.95684328342256,-0.7072806532655278,-0.6463986125855679,0.8174603174603174,100,高,可分析,未发现明显机械价格问题,-1.8716343798217387,1.0915791243727995,0.07277460218341147,demo_full_universe,-0.504429496890964,-0.20285115637456386,A股,33.5,低
AH_600115_00670,中国东航,交通运输,2026-08-05,600115.SS,00670.HK,31.60147386947642,23.37985793721378,0.9129743814323732,48.04947755619003,0.1987609671859687,0.02303497131627656,0.9404761904761905,100,高,可分析,未发现明显机械价格问题,1.0342754795828313,-0.9076254166734614,0.07211090427659883,demo_full_universe,0.011917869902092093,0.1868430972838766,A股,33.4,低
AH_603083_06166,剑桥科技,科技电子,2026-08-05,603083.SS,06166.HK,37.17281744602044,31.655869573566243,0.9129743814323732,28.621224498232767,-0.20613017285071678,-0.318369035602195,0.8531746031746031,100,高,可分析,未发现明显机械价格问题,-0.5449861501461069,0.2761160660539037,0.06273991124148637,demo_full_universe,0.3104103425384608,-0.5165405153891776,A股,33.3,低
AH_003816_01816,中国广核,综合,2026-08-05,003816.SZ,01816.HK,11.912396385562149,7.417435968489095,0.9129743814323732,75.90846506098652,0.8343732593452131,0.3562166959203843,0.8174603174603174,100,高,可分析,未发现明显机械价格问题,-0.2225245339823232,0.9713638590908573,0.08553393423667899,demo_full_universe,-0.005874849677844907,0.840248109023058,H股,33.2,低
AH_000513_01513,丽珠集团,综合,2026-08-05,000513.SZ,01513.HK,68.43901501275865,50.11299270573519,0.9129743814323732,49.58733330908891,-0.028368024711355133,-0.13140476691384348,0.9246031746031746,100,高,可分析,未发现明显机械价格问题,-2.1014273812101982,2.000141775054877,0.07291758144396591,demo_full_universe,-0.005874849677844907,-0.022493175033510227,A股,33.1,低
AH_601727_02727,上海电气,汽车与装备,2026-08-05,601727.SS,02727.HK,57.73351648420291,37.26806372382225,0.9129743814323732,69.68075586282139,-0.2330558395250648,-0.2817151112012216,0.8333333333333334,100,高,可分析,未发现明显机械价格问题,-0.8581009013312979,0.5422861762571998,0.08275888554903332,demo_full_universe,0.5243703677028932,-0.7574262072279581,A股,33.0,低
